,customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,state,country,property_valuation
2847,2848,Callie,Garthshore,Female,1967-01-17 00:00:00,Analyst Programmer,Property,Mass Customer,N,Yes,35 Eastwood Plaza,3163,VIC,Australia,9
2848,2849,Palm,Bartoszek,Male,1994-03-27 00:00:00,,,High Net Worth,N,Yes,52 Ruskin Pass,2089,NSW,Australia,10
2849,2850,Andie,Shorto,Female,1972-10-13 00:00:00,Director of Sales,,Mass Customer,N,Yes,3306 Bartelt Alley,2323,NSW,Australia,4
2850,2851,Ulberto,Haking,Male,1975-12-17 00:00:00,Programmer IV,Entertainment,Affluent Customer,N,Yes,9179 Esker Park,2155,NSW,Australia,10
2851,2852,Clarinda,Noen,Female,1971-07-22 00:00:00,Biostatistician I,Property,High Net Worth,N,Yes,57 Village Green Center,2077,NSW,Australia,10
2852,2853,Clarence,Flook,Male,1985-10-21 00:00:00,Executive Secretary,Retail,High Net Worth,N,Yes,352 Roth Street,4300,QLD,Australia,6
2853,2854,Vikky,Dyde,U,,Project Manager,IT,High Net Worth,N,Yes,0555 Tomscot Plaza,2044,NSW,Australia,10
2854,2855,Kim,Tineman,Female,1975-09-13 00:00:00,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,3519 Schurz Alley,4034,QLD,Australia,7
2855,2856,Milissent,Deinert,Female,1976-09-25 00:00:00,Marketing Manager,Financial Services,Mass Customer,N,Yes,221 Autumn Leaf Trail,2564,NSW,Australia,7
2856,2857,Alanna,Geram,Female,1957-04-05 00:00:00,Biostatistician I,Manufacturing,Mass Customer,N,Yes,12689 Logan Terrace,4154,QLD,Australia,9
2857,2858,Benedicto,Radki,Male,2002-01-09 00:00:00,Recruiting Manager,,Mass Customer,N,Yes,4623 Anniversary Terrace,2031,NSW,Australia,10
2858,2859,Brandais,Goodlad,Female,1994-02-04 00:00:00,Assistant Professor,Argiculture,High Net Worth,N,No,69 Dexter Parkway,2460,NSW,Australia,3
2859,2860,Charity,Robken,Female,1995-10-02 00:00:00,Physical Therapy Assistant,,Mass Customer,N,No,3 Vermont Junction,3757,VIC,Australia,6
2860,2861,Cecelia,Franzini,Female,1974-12-24 00:00:00,VP Quality Control,Financial Services,Mass Customer,N,Yes,6804 Red Cloud Parkway,2099,NSW,Australia,9
2861,2862,Normand,Pattillo,Male,1987-12-23 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,No,6 Haas Park,2750,NSW,Australia,7
2862,2863,Alisander,Fetherstone,Male,1965-03-26 00:00:00,Internal Auditor,Manufacturing,Mass Customer,N,No,72 Ludington Circle,2770,NSW,Australia,6
2863,2864,Mariejeanne,Laise,Female,1974-12-26 00:00:00,Analog Circuit Design manager,IT,Mass Customer,N,No,558 Grayhawk Circle,2086,NSW,Australia,10
2864,2865,Lila,Eyeington,Female,1997-12-14 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,04470 Mcguire Trail,2070,NSW,Australia,9
2865,2866,Ky,Stredder,Male,1995-06-26 00:00:00,,Health,High Net Worth,N,No,10434 Melby Pass,2200,NSW,Australia,7
2866,2867,Lem,Meegan,Male,1955-10-19 00:00:00,Sales Associate,,High Net Worth,N,No,60717 Farmco Center,2047,NSW,Australia,12
2867,2868,Corina,Thurlbeck,Female,1972-05-21 00:00:00,Technical Writer,Retail,High Net Worth,N,No,78814 Sundown Drive,4810,QLD,Australia,8
2868,2869,Gavra,Woolvin,Female,2001-01-16 00:00:00,,Manufacturing,Affluent Customer,N,No,62293 Raven Parkway,2486,NSW,Australia,8
2869,2870,Aldis,Chazerand,Male,1957-12-26 00:00:00,,,Mass Customer,N,No,08 Monterey Avenue,3043,VIC,Australia,7
2870,2871,Hubie,Keld,Male,1978-03-20 00:00:00,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,2241 Bonner Trail,4221,QLD,Australia,9
2871,2872,Tabbi,Tyght,Female,1974-02-17 00:00:00,Assistant Professor,Health,Affluent Customer,N,Yes,7 Bartillon Junction,2044,NSW,Australia,10
2872,2873,Elvina,Saiger,Female,1981-06-25 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,No,463 Bultman Crossing,4211,QLD,Australia,5
2873,2874,Delores,Ashcroft,Female,1977-12-28 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,12574 Truax Alley,2316,NSW,Australia,6
2874,2875,Keven,Leahair,Male,1998-10-23 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,No,77433 Sunfield Court,3179,VIC,Australia,9
2875,2876,Swen,McGarahan,Male,1981-01-29 00:00:00,General Manager,Retail,High Net Worth,N,No,8647 La Follette Court,2067,NSW,Australia,9
2876,2877,Vaughan,Frank,Male,1967-11-01 00:00:00,Senior Sales Associate,Property,Affluent Customer,N,Yes,8750 Corben Trail,2089,NSW,Australia,11
2877,2878,Sauveur,Skeel,Male,1985-10-31 00:00:00,Analog Circuit Design manager,Property,Mass Customer,N,Yes,8250 Johnson Point,4115,QLD,Australia,3
2878,2879,Tatum,Askem,Female,1974-04-09 00:00:00,Executive Secretary,Argiculture,Mass Customer,N,Yes,4 Vahlen Alley,2756,NSW,Australia,8
2879,2880,Ingra,Kelby,Male,1967-11-15 00:00:00,Legal Assistant,Health,Mass Customer,N,No,8369 Golf Court,2777,NSW,Australia,9
2880,2881,Ezra,Steffan,Male,1962-09-27 00:00:00,Associate Professor,Health,Affluent Customer,N,Yes,17 Sachs Street,2761,NSW,Australia,8
2881,2882,Claudia,Doog,Female,1986-04-26 00:00:00,Chief Design Engineer,Manufacturing,Mass Customer,N,No,53683 Arapahoe Parkway,2121,NSW,Australia,11
2882,2883,Ulick,Bruty,Male,1995-05-19 00:00:00,Paralegal,Financial Services,Mass Customer,N,Yes,177 Forest Run Crossing,2046,NSW,Australia,10
2883,2884,Karola,Conneely,Female,1962-01-06 00:00:00,Assistant Professor,,Mass Customer,N,No,5674 Superior Point,2528,NSW,Australia,7
2884,2885,Minnie,Rolley,Female,1969-07-03 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,Yes,37595 Packers Terrace,3064,VIC,Australia,5
2885,2886,Lulu,Watkiss,Female,1961-08-08 00:00:00,Nurse Practicioner,,Mass Customer,N,No,63 Bayside Center,2018,NSW,Australia,11
2886,2887,Gardiner,Spehr,Male,1974-02-24 00:00:00,Speech Pathologist,Financial Services,High Net Worth,N,Yes,32 Calypso Park,2481,NSW,Australia,11
2887,2888,Hamel,Crosser,Male,1962-05-23 00:00:00,Project Manager,IT,High Net Worth,N,Yes,4 Ilene Street,2145,NSW,Australia,7
2888,2889,Ximenes,Patmore,Male,1986-04-01 00:00:00,Assistant Professor,,Mass Customer,N,Yes,289 Lerdahl Terrace,2763,NSW,Australia,8
2889,2890,Nevile,Ecclesall,Male,1959-05-17 00:00:00,Speech Pathologist,,Affluent Customer,N,Yes,666 Holy Cross Parkway,4818,QLD,Australia,4
2890,2891,Renae,Ughetti,Female,1987-02-22 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,5 Forster Center,2075,NSW,Australia,9
2891,2892,Paulie,Wolffers,Male,1965-05-09 00:00:00,Junior Executive,Manufacturing,Affluent Customer,N,Yes,2072 Fremont Parkway,3082,VIC,Australia,4
2892,2893,Erik,Pothecary,Male,1980-09-23 00:00:00,Analog Circuit Design manager,,Mass Customer,N,No,17 Dapin Avenue,3189,VIC,Australia,10
2893,2894,Gilburt,,Male,1977-04-19 00:00:00,Geologist III,Financial Services,Mass Customer,N,Yes,552 Talisman Circle,2250,NSW,Australia,7
2894,2895,Lind,Mc Ilory,Female,1967-03-15 00:00:00,Librarian,Entertainment,Mass Customer,N,Yes,75717 Bartillon Road,2880,NSW,Australia,1
2895,2896,Chryste,Deaville,Female,1970-03-25 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,Yes,0 Caliangt Pass,2530,NSW,Australia,7
2896,2897,Kimbra,Gerraty,Female,1962-04-14 00:00:00,Assistant Professor,Manufacturing,Affluent Customer,N,No,848 Cascade Alley,4301,QLD,Australia,3
2897,2898,Tiertza,Hilldrop,Female,1965-06-05 00:00:00,VP Sales,,Affluent Customer,N,Yes,59231 Claremont Place,2170,NSW,Australia,9
2898,2899,Leora,Sanderson,Female,1990-03-21 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,493 Calypso Center,2170,NSW,Australia,8
2899,2900,Cyrille,Figliovanni,Male,1986-05-30 00:00:00,Occupational Therapist,Health,Mass Customer,N,Yes,25 Schlimgen Terrace,2211,NSW,Australia,9
2900,2901,Banky,Baudichon,Male,1995-06-11 00:00:00,,Manufacturing,Mass Customer,N,Yes,38 Thompson Plaza,2452,NSW,Australia,5
2901,2902,Stacia,Gritsaev,Female,1974-12-31 00:00:00,Human Resources Manager,Financial Services,Mass Customer,N,Yes,72850 Lotheville Junction,2480,NSW,Australia,4
2902,2903,Avery,Adamov,Male,1977-09-20 00:00:00,Operator,Manufacturing,Affluent Customer,N,Yes,0 Lakeland Pass,3195,VIC,Australia,10
2903,2904,Freddi,Arrington,Female,1977-06-30 00:00:00,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,8188 Fuller Hill,3175,VIC,Australia,8
2904,2905,Emily,Shackel,Female,1964-05-18 00:00:00,Account Representative I,,Mass Customer,N,No,6815 South Junction,3198,VIC,Australia,9
2905,2906,Ivory,MacKnocker,Female,1992-07-02 00:00:00,GIS Technical Architect,Retail,Mass Customer,N,Yes,46418 Hauk Pass,3184,VIC,Australia,10
2906,2907,Erik,,Male,1977-01-15 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,3 Nancy Circle,3106,VIC,Australia,10
2907,2908,Tiffy,Feenan,Female,1955-09-21 00:00:00,Social Worker,Health,Affluent Customer,N,Yes,7916 Clyde Gallagher Place,2075,NSW,Australia,11
2908,2909,Jayme,Rowthorn,Female,1979-09-05 00:00:00,Associate Professor,Entertainment,High Net Worth,N,No,24913 Twin Pines Terrace,3350,VIC,Australia,5
2909,2910,Drucill,Petrus,Female,1962-12-17 00:00:00,Registered Nurse,Health,Mass Customer,N,Yes,3 Barnett Way,2763,NSW,Australia,9
2910,2911,Janenna,Knowlman,Female,1968-04-26 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,928 Laurel Circle,4868,QLD,Australia,4
2911,2912,Tobit,,Male,1976-08-18 00:00:00,,,High Net Worth,N,No,2 Blue Bill Park Lane,4220,QLD,Australia,8
2912,2913,Padraic,Bonnar,Male,1955-07-11 00:00:00,VP Quality Control,IT,Affluent Customer,N,Yes,937 Sloan Center,4118,QLD,Australia,6
2913,2914,Jessamine,Brazear,Female,1982-11-06 00:00:00,Health Coach IV,Health,Affluent Customer,N,Yes,66 Arrowood Court,4551,QLD,Australia,8
2914,2915,Enrichetta,Broadberry,Female,1975-06-02 00:00:00,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,11 Glendale Court,4121,QLD,Australia,9
2915,2916,Lauren,Adolfson,Male,1969-08-03 00:00:00,Product Engineer,Manufacturing,Affluent Customer,N,Yes,7066 Sunbrook Terrace,2299,NSW,Australia,8
2916,2917,Siegfried,Hulmes,Male,1976-07-11 00:00:00,,Manufacturing,Affluent Customer,N,No,210 Prairie Rose Hill,4060,QLD,Australia,9
2917,2918,Elli,,Female,1989-02-15 00:00:00,,Financial Services,Mass Customer,N,Yes,2 Jackson Way,4210,QLD,Australia,4
2918,2919,Rustin,,Male,1964-10-31 00:00:00,Safety Technician I,Financial Services,High Net Worth,N,Yes,3957 American Ash Plaza,2440,NSW,Australia,2
2919,2920,Casar,Ritchley,U,,Business Systems Development Analyst,IT,Mass Customer,N,Yes,90 Nobel Way,3166,VIC,Australia,10
2920,2921,Astrid,Mac Giolla Pheadair,Female,1976-04-12 00:00:00,,Financial Services,Mass Customer,N,No,00 Heath Road,2259,NSW,Australia,8
2921,2922,Wallache,Tatlow,Male,1981-12-10 00:00:00,Sales Associate,Manufacturing,Affluent Customer,N,Yes,970 Randy Crossing,4005,QLD,Australia,12
2922,2923,Julie,Kennagh,Female,1971-11-30 00:00:00,Teacher,,Affluent Customer,N,Yes,723 Center Court,3933,VIC,Australia,11
2923,2924,Fina,McLaughlin,Female,1988-01-26 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,423 Golf Point,2044,NSW,Australia,10
2924,2925,Henderson,Sloey,Male,1978-05-02 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,415 Walton Lane,4883,QLD,Australia,3
2925,2926,Jonie,Bickerstasse,Female,1963-03-20 00:00:00,Research Nurse,Health,High Net Worth,N,No,51 Bay Junction,2081,NSW,Australia,10
2926,2927,Yard,Spellman,Male,1960-09-08 00:00:00,VP Sales,Manufacturing,Affluent Customer,N,Yes,16673 Pawling Point,4702,QLD,Australia,5
2927,2928,Cedric,Layzell,Male,1992-12-27 00:00:00,Office Assistant I,,Mass Customer,N,No,2875 Anhalt Court,4570,QLD,Australia,3
2928,2929,Winny,Cakes,Male,1999-07-28 00:00:00,Nurse,Retail,Mass Customer,N,No,7561 Donald Center,3810,VIC,Australia,5
2929,2930,Goddard,Benthall,Male,1997-07-25 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,13282 Pond Circle,2471,NSW,Australia,2
2930,2931,Efren,Twiddell,Male,1979-01-27 00:00:00,Executive Secretary,IT,Mass Customer,N,Yes,1 Farwell Center,2199,NSW,Australia,9
2931,2932,Bradly,Deboick,Male,1985-04-18 00:00:00,Account Representative I,IT,Mass Customer,N,No,7 New Castle Terrace,2223,NSW,Australia,10
2932,2933,Ralf,Presidey,Male,1986-04-19 00:00:00,Administrative Officer,Retail,Affluent Customer,N,Yes,572 Spohn Drive,3046,VIC,Australia,8
2933,2934,Candida,Hickenbottom,Female,1986-04-08 00:00:00,Media Manager III,Telecommunications,Mass Customer,N,Yes,53 Hintze Circle,4005,QLD,Australia,7
2934,2935,Jessi,Aldwich,Female,1978-04-23 00:00:00,,Manufacturing,Mass Customer,N,No,72 Buell Pass,2200,NSW,Australia,9
2935,2936,Pavia,Gethen,Female,1984-05-20 00:00:00,Project Manager,Financial Services,Mass Customer,N,Yes,5748 Walton Court,4114,QLD,Australia,3
2936,2937,Belia,Mitchener,Female,1974-07-29 00:00:00,Computer Systems Analyst I,Financial Services,Mass Customer,N,No,692 Anniversary Junction,4207,QLD,Australia,1
2937,2938,Richardo,Cocher,Male,2000-02-21 00:00:00,Assistant Manager,Argiculture,Affluent Customer,N,No,5060 Donald Park,2539,NSW,Australia,5
2938,2939,Austina,Dugan,Female,1986-08-10 00:00:00,GIS Technical Architect,,Mass Customer,N,Yes,7 Debs Park,4157,QLD,Australia,3
2939,2940,Wilek,Adolf,Male,1970-11-12 00:00:00,Business Systems Development Analyst,,Affluent Customer,N,Yes,797 Orin Terrace,2119,NSW,Australia,10
2940,2941,Emylee,Pavlov,Female,1963-08-05 00:00:00,,Retail,Mass Customer,N,No,978 Dennis Way,2233,NSW,Australia,9
2941,2942,Garner,Arnolds,Male,1970-07-15 00:00:00,Software Engineer III,,High Net Worth,N,No,4 Glendale Crossing,3148,VIC,Australia,10
2942,2943,Caesar,,Male,1979-01-10 00:00:00,VP Sales,,High Net Worth,N,No,64107 Little Fleur Trail,4211,QLD,Australia,3
2943,2944,Kimball,Scutter,Male,1977-06-05 00:00:00,Environmental Specialist,Manufacturing,Affluent Customer,N,No,68473 Leroy Avenue,4105,QLD,Australia,9
2944,2945,Arlan,,Male,1972-05-26 00:00:00,Safety Technician IV,,Mass Customer,N,No,321 Muir Crossing,3175,VIC,Australia,5
2945,2946,Paige,Bax,Male,1990-11-21 00:00:00,,Property,Mass Customer,N,Yes,984 Hoepker Court,3064,VIC,Australia,6
2946,2947,Standford,Sauter,Male,1977-10-13 00:00:00,,Manufacturing,Mass Customer,N,No,24 Green Parkway,3437,VIC,Australia,8
2947,2948,Yank,Scarlett,Male,1997-01-17 00:00:00,Internal Auditor,Manufacturing,Mass Customer,N,Yes,10 Kensington Avenue,2117,NSW,Australia,10
2948,2949,Alexa,Simanek,Female,1977-09-21 00:00:00,,Telecommunications,Mass Customer,N,No,75848 Ohio Lane,3037,VIC,Australia,7
2949,2950,Kristos,Anthony,Male,1955-01-11 00:00:00,Software Engineer I,Financial Services,Mass Customer,N,Yes,3 New Castle Terrace,3032,VIC,Australia,8
2950,2951,Duffy,Godbehere,Male,1977-09-25 00:00:00,Community Outreach Specialist,Financial Services,High Net Worth,N,No,7 Blue Bill Park Lane,2765,NSW,Australia,9
2951,2952,Cristy,McQuirter,Female,1975-04-25 00:00:00,Senior Developer,Manufacturing,High Net Worth,N,Yes,8007 Dawn Terrace,2166,NSW,Australia,9
2952,2953,Hector,Carwithan,Male,1972-10-26 00:00:00,Recruiting Manager,Health,High Net Worth,N,Yes,02555 Sloan Way,2259,NSW,Australia,8
2953,2954,Albertine,Fibbitts,Female,1974-03-24 00:00:00,Pharmacist,Health,Mass Customer,N,No,337 Brentwood Pass,2529,NSW,Australia,8
2954,2955,Stuart,Dutnell,Male,1990-03-19 00:00:00,Community Outreach Specialist,Financial Services,High Net Worth,N,No,4052 Katie Court,4300,QLD,Australia,5
2955,2956,Thedric,Bolding,Male,1959-12-16 00:00:00,Quality Control Specialist,Telecommunications,Mass Customer,N,Yes,3 Comanche Court,2537,NSW,Australia,4
2956,2957,Hurlee,Helleckas,Male,1969-11-21 00:00:00,Social Worker,Health,Affluent Customer,N,No,8 Roxbury Way,3031,VIC,Australia,8
2957,2958,Regan,Botly,Male,1975-11-23 00:00:00,Health Coach II,Manufacturing,Affluent Customer,N,Yes,860 Banding Terrace,2029,NSW,Australia,11
2958,2959,Max,Gonthier,Female,1953-11-23 00:00:00,Registered Nurse,Health,Mass Customer,N,Yes,5 Knutson Crossing,2114,NSW,Australia,10
2959,2960,Hollie,MacEllen,Female,1976-07-16 00:00:00,Design Engineer,Property,Mass Customer,N,Yes,9217 Bashford Parkway,2023,NSW,Australia,10
2960,2961,Merv,Barradell,Male,1975-03-22 00:00:00,Assistant Manager,Health,Mass Customer,N,Yes,197 Goodland Crossing,2320,NSW,Australia,5
2961,2962,Shari,MacCallester,Female,1971-07-12 00:00:00,Information Systems Manager,Property,Mass Customer,N,No,373 Hayes Terrace,2010,NSW,Australia,9
2962,2963,Christin,Fricke,U,,Safety Technician II,IT,Affluent Customer,N,Yes,3673 Jenna Center,4301,QLD,Australia,3
2963,2964,Geneva,McCrystal,Female,1974-01-07 00:00:00,Product Engineer,Telecommunications,Mass Customer,N,Yes,8 Glendale Terrace,4014,QLD,Australia,8
2964,2965,Lynna,Greenrod,Female,1972-12-15 00:00:00,,,High Net Worth,N,No,22239 Waubesa Way,2763,NSW,Australia,9
2965,2966,Fredi,Aldhous,Female,1969-05-22 00:00:00,Dental Hygienist,Health,Mass Customer,N,Yes,6604 Hansons Court,2760,NSW,Australia,8
2966,2967,Dud,Coom,Male,1979-09-14 00:00:00,Social Worker,Health,Affluent Customer,N,Yes,6 Weeping Birch Pass,2064,NSW,Australia,12
2967,2968,Lek,Viel,Male,1977-11-25 00:00:00,Human Resources Assistant III,Retail,High Net Worth,N,No,2126 Debra Point,2127,NSW,Australia,9
2968,2969,Pascale,Cuxson,Male,1974-11-05 00:00:00,Database Administrator IV,,Mass Customer,N,Yes,726 Erie Center,3106,VIC,Australia,11
2969,2970,Cassi,Noades,Female,1992-12-08 00:00:00,Software Consultant,Financial Services,Mass Customer,N,No,98 Tomscot Center,3442,VIC,Australia,7
2970,2971,Esther,Caught,Female,1968-01-16 00:00:00,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,26223 Warrior Terrace,2204,NSW,Australia,9
2971,2972,Deena,Burnsides,Female,1956-03-18 00:00:00,,,High Net Worth,N,No,85 Kim Way,3140,VIC,Australia,9
2972,2973,Torr,Mintram,Male,1972-05-12 00:00:00,Senior Developer,Health,High Net Worth,N,No,0338 Oakridge Crossing,3030,VIC,Australia,4
2973,2974,Hyacinthia,Settle,Female,1975-09-28 00:00:00,Engineer IV,Financial Services,High Net Worth,N,No,3 Hudson Circle,2250,NSW,Australia,9
2974,2975,Deva,Carnow,Female,1981-03-09 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,No,8594 Warner Park,3053,VIC,Australia,6
2975,2976,Lindsay,Beausang,Male,1964-08-07 00:00:00,Tax Accountant,Health,Mass Customer,N,Yes,6136 Farragut Plaza,3181,VIC,Australia,6
2976,2977,Ottilie,Filkov,Female,1977-10-16 00:00:00,Community Outreach Specialist,,Affluent Customer,N,No,9 7th Pass,2760,NSW,Australia,9
2977,2978,Erasmus,Winckworth,Male,1974-05-07 00:00:00,Programmer IV,Manufacturing,Affluent Customer,N,No,1 Graceland Trail,3195,VIC,Australia,9
2978,2979,Louella,Mandifield,Female,1976-07-25 00:00:00,Tax Accountant,Retail,Mass Customer,N,No,64 Northview Pass,3163,VIC,Australia,9
2979,2980,Di,Plaid,Female,1979-12-22 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,0 Hayes Hill,2106,NSW,Australia,11
2980,2981,Benny,Jadczak,Male,1980-03-30 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,3 Mariners Cove Terrace,2216,NSW,Australia,10
2981,2982,Celisse,McCloughen,Female,1982-08-08 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,130 Thompson Plaza,2199,NSW,Australia,9
2982,2983,Hilario,Magrane,Male,1985-01-26 00:00:00,Human Resources Manager,Retail,Mass Customer,N,Yes,23812 Tony Lane,2036,NSW,Australia,8
2983,2984,Frances,Mishaw,Female,1959-05-23 00:00:00,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,3206 Debs Point,3071,VIC,Australia,10
2984,2985,Kerby,Nesfield,Male,1986-10-14 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,60 Fulton Trail,2234,NSW,Australia,10
2985,2986,Ettore,Bere,Male,1980-09-01 00:00:00,,Financial Services,Mass Customer,N,No,3 Lukken Road,2066,NSW,Australia,12
2986,2987,Riane,Schultes,Female,1984-11-21 00:00:00,Media Manager II,,High Net Worth,N,Yes,424 Almo Junction,2830,NSW,Australia,4
2987,2988,Darrelle,Michie,Female,1998-02-02 00:00:00,Administrative Officer,,Mass Customer,N,Yes,9610 Gateway Trail,3429,VIC,Australia,5
2988,2989,Mort,,Male,2000-10-25 00:00:00,Dental Hygienist,Health,High Net Worth,N,Yes,00 Cordelia Trail,2138,NSW,Australia,9
2989,2990,Brice,Martinuzzi,Male,1978-03-16 00:00:00,GIS Technical Architect,Argiculture,High Net Worth,N,No,5 Shelley Pass,2763,NSW,Australia,8
2990,2991,Fred,Catanheira,Female,1964-06-27 00:00:00,Desktop Support Technician,Financial Services,Mass Customer,N,No,24 Old Shore Crossing,2250,NSW,Australia,7
2991,2992,Crystal,Assur,Female,1974-05-31 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,93 Lawn Road,4212,QLD,Australia,7
2992,2993,Blinnie,Hazelden,Female,1995-03-07 00:00:00,Graphic Designer,Financial Services,Affluent Customer,N,No,09 Texas Plaza,4285,QLD,Australia,3
2993,2994,Karlen,Iacovacci,Female,1976-08-30 00:00:00,Accountant II,Manufacturing,Mass Customer,N,Yes,99 Lawn Court,4556,QLD,Australia,7
2994,2995,Garvin,Cunradi,Male,1997-01-14 00:00:00,,Health,Mass Customer,N,Yes,4 Loftsgordon Avenue,3023,VIC,Australia,8
2995,2996,Jerrylee,Shinfield,Female,1967-05-05 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,No,0 Lakewood Street,2144,NSW,Australia,10
2996,2997,Jo-ann,Carlile,Female,1973-05-17 00:00:00,Computer Systems Analyst II,Health,Affluent Customer,N,No,2 Hagan Hill,2155,NSW,Australia,10
2997,2998,Quintana,Housley,Female,2000-12-19 00:00:00,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,673 Comanche Parkway,2470,NSW,Australia,2
2998,2999,Rinaldo,Diggin,U,,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,78 Algoma Circle,2166,NSW,Australia,8
2999,3000,Tann,McCard,Male,1974-05-15 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,No,9 Swallow Avenue,3179,VIC,Australia,9
3000,3001,Gal,Waleran,Male,1977-07-22 00:00:00,Engineer IV,Argiculture,Mass Customer,N,No,90 Loftsgordon Plaza,2216,NSW,Australia,10
3001,3002,Tracey,Verdun,Male,1956-12-06 00:00:00,Paralegal,Financial Services,Mass Customer,N,Yes,921 Reinke Road,2529,NSW,Australia,7
3002,3003,Brita,Tupie,Female,1963-05-02 00:00:00,Web Developer I,Retail,Mass Customer,N,Yes,5913 Ramsey Road,2478,NSW,Australia,10
3003,3004,Waylon,Hammant,Male,1955-02-20 00:00:00,Research Assistant II,Health,Mass Customer,N,Yes,91 Jay Drive,2560,NSW,Australia,7
3004,3005,Rafaellle,Tantrum,Male,1969-01-05 00:00:00,Human Resources Manager,Property,Affluent Customer,N,Yes,72 Dennis Road,3805,VIC,Australia,7
3005,3006,Ariel,Dillingston,Female,1988-12-06 00:00:00,,,Mass Customer,N,Yes,90 Darwin Crossing,2767,NSW,Australia,8
3006,3007,Tudor,Pepper,Male,1973-05-22 00:00:00,Environmental Tech,Manufacturing,Mass Customer,N,No,54 Nevada Plaza,2096,NSW,Australia,12
3007,3008,Etta,Criag,Female,1982-05-13 00:00:00,,Health,High Net Worth,N,Yes,8003 Pepper Wood Way,3250,VIC,Australia,2
3008,3009,Hephzibah,Cliffe,Female,1977-04-02 00:00:00,,Health,High Net Worth,N,Yes,399 Butterfield Crossing,4115,QLD,Australia,7
3009,3010,Tobye,Cock,Female,1970-05-20 00:00:00,,,Affluent Customer,N,No,26378 Esch Junction,2065,NSW,Australia,10
3010,3011,Robena,Barks,Female,1994-05-11 00:00:00,Staff Scientist,Financial Services,High Net Worth,N,No,2942 Swallow Trail,4214,QLD,Australia,9
3011,3012,Devland,Probart,U,,Technical Writer,IT,Mass Customer,N,Yes,7 Anzinger Drive,2745,NSW,Australia,10
3012,3013,Lorain,Eddisforth,Female,1968-07-28 00:00:00,Office Assistant III,Property,High Net Worth,N,No,885 Larry Park,3140,VIC,Australia,9
3013,3014,Terrijo,Merlin,Female,2001-03-30 00:00:00,Software Engineer II,,High Net Worth,N,No,95 Sutteridge Crossing,2567,NSW,Australia,9
3014,3015,Queenie,Flips,Female,2000-09-02 00:00:00,Assistant Manager,Retail,Affluent Customer,N,No,13 Alpine Lane,2228,NSW,Australia,9
3015,3016,Forster,Bumford,Male,1985-08-11 00:00:00,Analog Circuit Design manager,Financial Services,High Net Worth,N,No,2 Scott Pass,4870,QLD,Australia,1
3016,3017,Jason,De Lorenzo,Male,1955-10-05 00:00:00,Operator,Financial Services,Affluent Customer,N,No,7 Debra Point,3175,VIC,Australia,4
3017,3018,Ainsley,Nissle,Female,1971-08-24 00:00:00,Recruiter,,High Net Worth,N,Yes,27 Schlimgen Way,4116,QLD,Australia,8
3018,3019,Alonso,Ceyssen,Male,1986-02-02 00:00:00,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes,238 New Castle Alley,2166,NSW,Australia,9
3019,3020,Witty,McArthur,Male,1965-12-24 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,010 Stuart Way,3056,VIC,Australia,6
3020,3021,Parker,Lukacs,Male,1983-01-18 00:00:00,,,Mass Customer,N,No,7609 Jackson Terrace,2155,NSW,Australia,11
3021,3022,Gert,Kurtis,Female,1988-08-23 00:00:00,,,High Net Worth,N,No,520 Parkside Lane,2164,NSW,Australia,9
